name,vote,voteID
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Chróścikowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
W. Dobkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
A. Grabowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
T. Grodzki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
P. Błaszczyk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
A. Bobko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
W. Bonkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
L. Czarnobaj,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
P. Błaszczyk,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
P. Błaszczyk,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
A. Bielan,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
G. Bierecki,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
P. Błaszczyk,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
A. Gawęda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
S. Gogacz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
M. Golba,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
P. Błaszczyk,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
T. Romańczuk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
J. Rotnicka,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
J. Rulewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
W. Dobkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
B. Klich,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
A. Kobiak,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
M. Koc,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
S. Kogut,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
W. Dobkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
J. Dobrzyński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
R. Dowhan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Dobrzyński,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
R. Dowhan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
J. Duda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
J. Hamerski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
J.M. Jackowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
A. Kamiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
S. Karczewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
M. Borowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
B. Borys-Damięcka,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
M. Budner,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
W. Dobkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
J. Dobrzyński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
M. Borowski,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
M. Borowski,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
A. Bobko,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
M. Borowski,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
A. Grabowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
T. Grodzki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
J. Hamerski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
G. Bierecki,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
P. Błaszczyk,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
A. Bobko,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
M. Budner,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
J. Chróścikowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
J. Rusiecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
S. Rybicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
C. Ryszka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
J. Sagatowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
J. Dobrzyński,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
R. Dowhan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
J. Duda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
W. Komarnicki,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
T. Kopeć,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
M. Kopiczko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
W. Kraska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
J. Duda,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
J. Fedorowicz,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
R. Gaweł,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
W. Dobkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Dobrzyński,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
R. Dowhan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Duda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
R. Gaweł,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
A. Gawęda,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
W. Kilian,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
K. Kleina,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
B. Klich,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
A. Kobiak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
B. Borusewicz,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
J. Chróścikowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
J. Chróścikowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
R. Dowhan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
J. Duda,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
J. Chróścikowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
M. Budner,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
J. Chróścikowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
J.M. Jackowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
A. Kamiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
S. Karczewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
W. Kilian,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
M. Borowski,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
M. Borowski,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
B. Borusewicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
B. Borys-Damięcka,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
W. Dobkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
M. Seweryński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
W. Sługocki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
A. Stanisławek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
A. Gawęda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
S. Gogacz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
J.F. Libicki,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
M. Łuczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
J. Łyczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
R. Majer,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
A. Gawęda,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
S. Gogacz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
M. Golba,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
A. Gawęda,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
S. Gogacz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
M. Golba,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
A. Grabowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
T. Grodzki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
M. Koc,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
S. Kogut,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
W. Komarnicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
G. Czelej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
L. Czarnobaj,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
A.M. Anders,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
A.M. Anders,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7941.html"
A.M. Anders,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7941.html"
J. Fedorowicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
P. Florek,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
